text	label
what's a good place to eat chinese in san francisco	restaurant_suggestion
what's a highly rated place for steak in omaha	restaurant_suggestion
where can i pick up a good burger near where i am	restaurant_suggestion
what's a good place to go to for food around here	restaurant_suggestion
any ideas on a good place to eat out	restaurant_suggestion
please list nearby restaurants with 4 or more star reviews	restaurant_suggestion
where's a good place to get some grub	restaurant_suggestion
help me find a good sushi spot in chicago	restaurant_suggestion
find me a good spot for southern comfort food in los angeles	restaurant_suggestion
i want to go out to eat but have no idea where to go, do you know of any places	restaurant_suggestion
what mexican restaurant within 5 miles has the best reviews	restaurant_suggestion
show me 5-star dining establishments in nashville	restaurant_suggestion
what type of restaurants are nearby	restaurant_suggestion
find me a new place for dinner	restaurant_suggestion
any new restaurants near the mall	restaurant_suggestion
what's your recommendation for dining out tonight	restaurant_suggestion
find an indian restaurant	restaurant_suggestion
is there any good place for vietnamese food on the east side of the island	restaurant_suggestion
what's the current reward amount on my mastercard	rewards_balance
what's the reward point count on my discover card	rewards_balance
what is my chase card's rewards balance	rewards_balance
what is my wells fargo card's rewards balance	rewards_balance
what is my citigroup card's rewards balance	rewards_balance
what is my bank of america card's rewards balance	rewards_balance
what's my total point number on my mastercard	rewards_balance
show me the total up to date points on the marriot rewards card	rewards_balance
my marriot rewards card has how much for a point total	rewards_balance
can you tell me my starbucks rewards balance	rewards_balance
can you help me tell what my starbucks rewards balance is	rewards_balance
what is the remainder of my starbucks rewards balance	rewards_balance
what is the total amount of my starbucks rewards balance	rewards_balance
does my mastercard have any rewards points remaining	rewards_balance
what the current balance of reward points on my mastercard	rewards_balance
pay my water bill with my charles schwab account	pay_bill
pay my internet bill with my discover account	pay_bill
i need help paying my auto insurance bill	pay_bill
i need help paying my hoa bill	pay_bill
i need help paying my tuition bill	pay_bill
i need help paying my phone bill	pay_bill
please go ahead and make my student loan payment	pay_bill
go ahead and pay my american express bill now	pay_bill
pay my mortgage from my checkings accounts	pay_bill
pay my cable bill from my facebook account	pay_bill
pay my cell bill from my deposit account	pay_bill
pay my water bill from my checking account	pay_bill
pay my phoe bill with my debit card	pay_bill
pay the cable bill with my visa card	pay_bill
pay the red cross the monthly donation	pay_bill
i need help paying my store bill	pay_bill
i wanna pay my cable bill from my checking account	pay_bill
i need help paying my cable bill	pay_bill
pay my cable bill from my checking account	pay_bill
i must pay my cable bill from my checking account	pay_bill
i need help paying my rent bill	pay_bill
i need help paying my water bill	pay_bill
i'd really like to pay this bill	pay_bill
what was the total i spent at home depot last month	spending_history
where did all my money go this month	spending_history
what have my expenditures been at macys	spending_history
can you tell me my spending history from last week	spending_history
i want to know my recent spending	spending_history
what's it been costing me to buy three packs a day	spending_history
what have car repairs ran me this month	spending_history
what has gas cost me this week	spending_history
what did car insurance run me this year	spending_history
i need to know my total spending on amazon for november and december 2018	spending_history
please list my total spending on grocery shopping for the last two months	spending_history
what is my total spent on dining out for the month of january	spending_history
what is the total amount that i have spent on the cash app for this month so far	spending_history
i have been spending a lot on utility bills lately	spending_history
i have been spending a lot on insurance lately	spending_history
have i been spending more money at restaurants	spending_history
what's my going out to eat tab this month vs last month	spending_history
is my day off request approved	pto_request_status
do we have good news in the form of vacation approval	pto_request_status
has may supervisor approved the vacation days i asked for	pto_request_status
is walmart going to let me take the vacation time i asked for	pto_request_status
is the request for vacation i filed with my manager at intel approved yet	pto_request_status
the status of my day off request, please	pto_request_status
i requested some vacation time; has it been approved	pto_request_status
can you share the status of my day off request	pto_request_status
was my day off request approved	pto_request_status
what's my day off request's status	pto_request_status
how is the approval of my day off progressing	pto_request_status
how is the approval of my day off going	pto_request_status
did you hear back about my day off request	pto_request_status
is my day off request still pending	pto_request_status
has anyone looked over my request for a day off	pto_request_status
how's my day off request looking	pto_request_status
i sent in a request for vacation time off and am wondering if its been approved yet	pto_request_status
i haven't heard if my request for time off for vacation has been approved , can you get an update for me	pto_request_status
i'd like to know what my credit rating is	credit_score
what kind of credit score do i have	credit_score
if i want my credit score, how do i find it	credit_score
websites that share credit ratings	credit_score
i would like to be told about my credit rating	credit_score
can you tell me about my credit rating	credit_score
how can i apply for a discover card	new_card
how do applications for discover cards work	new_card
please show me how to apply for a visa card	new_card
show me how to apply for a visa card	new_card
can you let me know the info on how to apply for a visa card	new_card
visa card, i want to apply	new_card
can you send me a new credit card please mine is getting old and unusable	new_card
can you apply for idaho independent card for me	new_card
please apply cc visa card for me	new_card
apply for a kbc card for me	new_card
apply for an american express card	new_card
can you help me apply for a visa card	new_card
list the steps for applying for an american express card	new_card
what's the process for getting an american express card	new_card
help me get an american express card	new_card
help me apply for an american express card	new_card
how do i apply for a barclay's card	new_card
walk me through the process of applying for an american express card	new_card
i am interested in applying for a visa card	new_card
walk me through applying for a visa card	new_card
how to apply for platinum card	new_card
please help me apply for a silver card	new_card
how can i apply for a visa card	new_card
how can i apply for a mastercard, please	new_card
locate lost luggage from flight america airlines in o'hare	lost_luggage
on flight america airlines in o'hare lost luggage	lost_luggage
in o'hare lost luggage on flight america airlines	lost_luggage
lost luggage on flight america airlines in o'hare	lost_luggage
im at lax and my bags aren't	lost_luggage
my bags did not arrive here at smf	lost_luggage
my bags didn't make it to the new orleans airport	lost_luggage
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston	lost_luggage
i just traveled on american airlines flight ab123 out of dallas i can't find my luggage	lost_luggage
i flew on southwest airlines flight ab123 out of dallas and i can not find my luggage	lost_luggage
i was on american airlines flight ab123 out of houston and i can't find my luggage	lost_luggage
i'm in baggage claim at the airport and my luggage didn't make it	lost_luggage
i'm waiting for my luggage in the airport now but it's been a while and it's still not arrived	lost_luggage
can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase	lost_luggage
is there someone i can talk to since i am in the airport waiting for my luggage which never came	lost_luggage
i'm having trouble finding my luggage i was on delta flight ab123 out of new york	lost_luggage
i was on delta flight ab123 out of new york and i can't find my luggage	lost_luggage
i miss placed my luggage i was on delta flight ab123 out of new york	lost_luggage
i was on delta flight ab123 out of new york and haven't been able to locate my luggage	lost_luggage
do you know where the luggage for people on panam flight ab123 out of tuscon is	lost_luggage
find me the number for jet blue's customer service so i can yell at someone about my missing luggage	lost_luggage
i just flew in on american airlines flight ab123 from chicago and can't find my luggage	lost_luggage
where's my luggage for american airlines flight ab123 out of denver	lost_luggage
i need my luggage found, i was on delta flight ab123 out of san francisco	lost_luggage
i can't locate my luggage, i was on jetblue flight ab123 out of detroit	lost_luggage
i need assistance with my lost luggage, i was on american airlines ab123 out of talahasse	lost_luggage
can you help me find my luggage it was lost on delta flight abc123 from houston	lost_luggage
my luggage was on delta flight abc123 out of houston and now i can’t find it	lost_luggage
one more time please	repeat
one more time for me please	repeat
just another time please	repeat
i need that repeated	repeat
just one more time	repeat
i want to have that repeated for me	repeat
ai please repeat	repeat
excuse me	repeat
please repeat yourself	repeat
i did not hear you, please repeat	repeat
i need to know again	repeat
repeat your last message	repeat
say it one more time	repeat
come again with that	repeat
how many miles per gallon do i get in my car	mpg
how many miles per gallon do i get	mpg
how many miles per gallon does my car get	mpg
how many miles can i drive on 1 gallon of gas	mpg
how many miles does my car get per gallon	mpg
how many miles per gallon does it get in the city	mpg
how many miles per gallon does it get on the highway	mpg
how much highway mpg does it get	mpg
how far can the car get per gallon on the highway	mpg
how much mpg do i have	mpg
calculate car mpg	mpg
how does this car do on its fuel	mpg
how many miles per gallon does this car get in the city	mpg
how many mpg does this rig get when i'm in the city	mpg
how much gas does this use in the city	mpg
what's this car guzzle in gas when driving in town	mpg
how much gas does this car use in the city	mpg
how many mpgs does this car get on the highway	mpg
how many mpg does this get on the highway	mpg
how many miles per gallon does this car get on the highway	mpg
does this car get good mpg on the highway	mpg
how does this cars mpg do on the highway	mpg
how does this car do with mpg in the city	mpg
does this car get good mpg in the city	mpg
how many miles per gallon am i getting	mpg
how far can i go on one tank of gas	mpg
at how many miles am i required to get my oil changed	oil_change_when
how many miles can i drive before changing my oil	oil_change_when
at which mileage, should i get my oil changed	oil_change_when
at what point should the oil be changed again	oil_change_when
oil changes are typical done how often	oil_change_when
oil changes are typical done when	oil_change_when
the next time i change my oil, when should it be	oil_change_when
in how many miles do i need to schedule my oil change	oil_change_when
how many miles can i drive before needing the next oil change	oil_change_when
it's been 3 years since i changed my oil, how long until i have to deal with it	oil_change_when
my car's been throwing cels that i think are oil related, so i'm wondering if it's time to take it in or not	oil_change_when
at what time should i get my oil changed next	oil_change_when
how much longer until i need to get my oil changed	oil_change_when
do i need to have my oil changed after 3000 miles	oil_change_when
do you change the oil in your car more than once a year	oil_change_when
yep	yes
that is not false	yes
i agree with the truth of what you just said	yes
that would be awesome	yes
positive	yes
that will be true	yes
that statement was correct	yes
i think that's true	yes
correct	yes
it's indeed true	yes
that's a yes from me	yes
that's a definite yes	yes
yes that's it	yes
yeah that's what i want	yes
you got it	yes
yeah that's right, so true	yes
yes, you got it	yes
absolutely!	yes
confirm	yes
yes, i'd really like that alot	yes
agreed, that's valid	yes
affirmative, go ahead	yes
yes that's correct	yes
yeah, that's how it is	yes
of course	yes
that's the truth	yes
yes, that's accurate	yes
yes, that's what i want	yes
indeed	yes
uh-huh	yes
correct, that's true	yes
yes, that's correct	yes
yeah	yes
yeap	yes
ok	yes
yes i do like that	yes
yes i am	yes
i think it's true	yes
that would be yes	yes
that would be true	yes
i believe that's true	yes
uh huh	yes
yep, that's true	yes
yes, that's it	yes
i can confirm it is affirmative	yes
i have to say affirmative on that one	yes
that is true, yes	yes
what sites are there to see when in evans	travel_suggestion
what can i do in evans	travel_suggestion
what can i do in new orleans for fun	travel_suggestion
where should i book my next trip	travel_suggestion
what are some hot travel destinations	travel_suggestion
when visiting chicago, what things can i do there	travel_suggestion
when travelling in chicago, what kinds of attractions should i see	travel_suggestion
what kind of entertainment is available in chicago	travel_suggestion
what are the main attractions in gatlinburg	travel_suggestion
name the five star attractions in gatlinburg	travel_suggestion
where should i spend my time off	travel_suggestion
what experiences does kentucky offer	travel_suggestion
what does kentucky have to offer for things to do	travel_suggestion
what are the big tourist sites in sweden	travel_suggestion
what are some of sweden's best sights	travel_suggestion
what can i do in nashville	travel_suggestion
what kinds of fun things are there in boston for tourists	travel_suggestion
i'd like some suggestions on where to go on my vacation this year	travel_suggestion
what do you suggest for entertainment in tampa, florida	travel_suggestion
in portland, what things are there to do	travel_suggestion
what things can i do in portland	travel_suggestion
what festivals are there to see in paris	travel_suggestion
what should i do in france	travel_suggestion
where do you suggest i plan my next vacation	travel_suggestion
what are your best travel suggestions	travel_suggestion
what do people in sioux falls do for fun	travel_suggestion
what should i do in bangor	travel_suggestion
what can a tourist in denver do	travel_suggestion
what sort of things do people do in new york	travel_suggestion
i need to know my health benefits	insurance
i need to know more about my health plan	insurance
are my health benefits good	insurance
list all of my health benefits	insurance
my insurance benefits are what	insurance
i'd like to know about my health plan	insurance
insurance benefits	insurance
tell me about my insurance benefits	insurance
list my insurance benefits	insurance
list insurance benefits	insurance
insurance benefit information	insurance
insurance benefit details	insurance
what's the healthcare plan i'm on	insurance
what's the deal with my health care	insurance
any word on my healthcare plan	insurance
please find the benefits provided by my insurance	insurance
i need to know what my health benefits cover, please	insurance
i would like to hear a list of my insurance benefits, please	insurance
i would like to know all of the covered benefits that are given by my health care plan	insurance
can i see my health benefits	insurance
can i obtain health benefits	insurance
what's my insurance benefits like	insurance
how would you define my health benefits	insurance
will you summarize my health benefits	insurance
define my health benefits	insurance
how would you describe my health benefits	insurance
can you explain my benefits	insurance
whats included with my insurance	insurance
what benefits are included in my package	insurance
put wash the counters down on my list of pending tasks	todo_list_update
will you put change the light bulbs on my list of things to do	todo_list_update
please include feeding the fish on my to do list	todo_list_update
please put washing the dishes on my list of tasks to accomplish	todo_list_update
please be sure to put folding laundry on my to do list for me	todo_list_update
please put watering the plants on my to do list	todo_list_update
i just finished taking out my recycling, so cross that off my to do list	todo_list_update
please add watering the plants to my current to do list	todo_list_update
put clean refrigerator on my spring cleaning to do list	todo_list_update
erase get a haircut from my to do list, please	todo_list_update
let's go ahead and scratch laundry off my to do list, please!	todo_list_update
on my to do list, add dishes	todo_list_update
cleaning needs to go on my list of things to do	todo_list_update
on my to do list, add cleaning	todo_list_update
on my to do list, i need cleaning added	todo_list_update
please put cleaning on my list of things to do	todo_list_update
if you could remind me about doing laundry i would appreciate it	todo_list_update
on my to do list, add exercising	todo_list_update
mark down cleaning the bathroom on my list of things to do	todo_list_update
place cleaning the backyard on my list of things to do	todo_list_update
please put the meeting with carla on my to do list	todo_list_update
tell me my current reminders list	reminder
please read my reminders	reminder
will you repeat my reminder list	reminder
check my reminders for mop and floor	reminder
is mop the floor already in my reminders	reminder
read back the reminder list	reminder
what's on the reminder list	reminder
check my reminders for mop the floor	reminder
can you list each item on my reminder list	reminder
can you tell me what reminders i've set	reminder
tell me what's on my reminder list	reminder
do i have any reminders to look up how to properly do a potato in my microwave	reminder
do i have a reminder for our neighbor's anniversary	reminder
tell my all my reminders	reminder
read me my reminders list	reminder
go through all the reminders on my list and state what they are	reminder
is there a reminder for my aa meeting on my list	reminder
speak back to me what's on my reminder list	reminder
iterate the items on my reminder list	reminder
please go through my reminder list and tell me what's on it	reminder
did i add to my reminder list that i need to take the car in for an oil change	reminder
i had a list of reminders what were they	reminder
read my reminders please	reminder
what's on my reminder list today	reminder
do i have anything in my reminders	reminder
check if getting a light bulb is on my list of reminders	reminder
is buying a light bulb on my reminders list	reminder
confirm that buy a light bulb is on my list of reminders	reminder
please read my list of reminders	reminder
what is now on my reminder list	reminder
tell me what is showing up on my reminder list	reminder
what is on my reminder list	reminder
is checking the mail on my list of reminder	reminder
let me know what is on my reminder list	reminder
tell me what is on my reminder list	reminder
let me see the reminder list please	reminder
let me know what's on my list of reminders	reminder
reminders of my list is what	reminder
is there a reminder set to clean the gutters	reminder
what do i have on my reminder list	reminder
please read all the items on my reminder list	reminder
did i request a reminder for my niece's graduation	reminder
can you read my reminder list, please	reminder
is the company party on my list of reminders	reminder
please look to see if paying bills is on my reminders list currently	reminder
please tell me everything on my list of reminders	reminder
tell me if flipping the mattress is on my list of reminders please	reminder
check to see if picking up glenn from the airport is on my list of reminders	reminder
go through my reminder list with me please	reminder
did i include cleaning the hamster cage on my list of reminders	reminder
walk me through the items on my reminder list	reminder
please give me a rundown of my reminder list	reminder
slow down your talking too fast i don't understand you	change_speed
you're talking too fast i need you to slow it down	change_speed
you're speaking too fast, slow down	change_speed
can you speak slower please	change_speed
you are talking far too fast for me, can you slow it down a bit	change_speed
please make it so you say your words more slowly	change_speed
you are talking too fast for me, please slow down	change_speed
please slow down i can't understand you	change_speed
speak at a slower rate	change_speed
slow your roll	change_speed
speak more quickly, please	change_speed
can you slow down	change_speed
can you please slow down	change_speed
find a new voice that is slower than your current voice	change_speed
slow the speech down	change_speed
hey ai, don't speak fast	change_speed
hey, slow down and take your time	change_speed
please say things more quickly	change_speed
will you speak more rapidly	change_speed
i can't understand you because of how rapidly you're speaking	change_speed
whoa whoa please slow down	change_speed
is there any way you can decrease your speaking rate	change_speed
hey, stop talking like you're a stretch taped	change_speed
please slow down how you're speaking	change_speed
you're talking too quickly for me to understand	change_speed
can you slow down the speed in which you speak	change_speed
you're speaking too fast and i need to change that	change_speed
what's the amount of air in my tires right now	tire_pressure
what's the current psi for my tires	tire_pressure
should i put air in my tires	tire_pressure
are my tires requiring a fill-up	tire_pressure
do i need more air in my tires	tire_pressure
should i be concerned about the air in my tires	tire_pressure
air amount in tires	tire_pressure
are my tires full or low	tire_pressure
what's the air level in my tires	tire_pressure
how many psi's are my tires at the moment	tire_pressure
do the tires look a little low on pressure	tire_pressure
are my tires fully inflated	tire_pressure
are my tires aired properly	tire_pressure
are my tires low	tire_pressure
should i air up the tires	tire_pressure
do the tires need air	tire_pressure
hows the air in my tires	tire_pressure
i am needing to know how low the air in my tires are	tire_pressure
are my tires under-inflated	tire_pressure
do my tires seem too low on air	tire_pressure
would it be smart to put air in my tires	tire_pressure
no way	no
naw	no
nay	no
i must say no	no
i gotta say no	no
no thanks	no
no is the answer	no
i don't think so	no
it's a no	no
please, no	no
i say no to that question	no
no!	no
i don't like that, no	no
no way!	no
oh hell no, that'd be terrible!	no
that's a hard no from me	no
no don't do that!	no
i say negative	no
negative for sure	no
no thank you	no
"""that would be """"no"""	no
negative	no
are you sure i don’t think that’s correct	no
that'd be a no	no
nada	no
do i have a good apr on my credit card	apr
what's an example of a good apr and what do i have	apr
what's the current apr for my mastercard	apr
how much do i pay in apr on my amex card	apr
what is the apr on my chase freedom card	apr
what is the apr on my american express card	apr
what is the credit card apr if you could fill me in	apr
what is the credit card apr if you could tell me	apr
on my bank of america visa, what is the apr	apr
what is the apr on my aaa visa card	apr
fill me in on the apr for my american express card	apr
i need the apr on my visa card	apr
the apr on my visa card is what	apr
the apr on my disney visa, what is that exactly	apr
i'd like to know the apr on my visa card	apr
check the apr on my disney visa, please	apr
on my wells fargo mastercard, what is the current apr	apr
what will the apr on my transferred balance be after the first year on my bank of america credit card	apr
what's my apr on the credit card i used for a purchase a week ago	apr
what's my apr on the card i recently used to make a purchase	apr
what apr do i have with my credit card	apr
what apr does this credit card have	apr
what's the apr on my visa card, please	apr
what's the apr on my amex card	apr
what's the apr on my amex card, please	apr
what is the apr on my amex card, please	apr
please say the apr for my credit card	apr
how healthy are potato skins	nutrition_info
how healthy is spaghetti	nutrition_info
how healthy is tomato soup	nutrition_info
is it healthy to eat pizza	nutrition_info
is pizza healthy	nutrition_info
how healthy is pizza	nutrition_info
could pizza be healthy	nutrition_info
is pizza considered healthy	nutrition_info
i'd like to know the nutritional content of eggs, please	nutrition_info
what kind of nutritional content do carrots have	nutrition_info
mashed potato's nutrition	nutrition_info
how healthy are apples	nutrition_info
i want to know if pizza is healthy	nutrition_info
are pasta dishes healthy	nutrition_info
grapes have what kind of nutritional facts	nutrition_info
i want to know how nutritious an avocado typically is	nutrition_info
what sort of nutrients does a steak have	nutrition_info
what's the facts about nutrients in rice milk	nutrition_info
what type of nutrition does spaghetti have	nutrition_info
how many kinds of nutrients does a glass of rice milk have	nutrition_info
how many nutrients are there in a bowl of cereal	nutrition_info
i need to know how healthy meatloaf is	nutrition_info
is spaghetti healthy	nutrition_info
how healthy is grilled chicken	nutrition_info
how nutritious are cheerios	nutrition_info
how healthy are lunchables	nutrition_info
how healthy is pho	nutrition_info
how healthy is stax chips	nutrition_info
what is there on january 1st on my calendar	calendar
what've i got set for friday, the 13th, of next year	calendar
did i put an item on the calendar to get the dog neutered	calendar
does the calendar already have easter noted on it	calendar
what does my schedule look like for april 1	calendar
how is my calendar looking for may 6th	calendar
show me my calendar for next sunday	calendar
is my calendar free next sunday	calendar
what is on my calendar next sunday	calendar
what's in the books for april 30th	calendar
when am i next having a meeting in december	calendar
i wanna know what is currently on my calendar for friday the 1st	calendar
let me know what is showing on my calendar for the 17th of march	calendar
please inform me what is showing on my calendar for the 17th of march	calendar
i must know what is currently on my calendar for friday the 1st	calendar
i gotta know what is currently on my calendar for friday the 1st	calendar
tell me what is showing on my calendar for the 17th of march	calendar
let me know my march 2 calendar	calendar
what time is my haircut on wednesday	calendar
can you tell me what my may 1st will be like according to my calendar	calendar
tell me everything on my calendar for may 1	calendar
remind me of the date of the event called 'anniversary dinner	calendar
is there an event titled anniversary dinner on my calendar	calendar
tell me if there is an event called annual physical in my calendar	calendar
can you give me an overview of what march 23 will look like for me	calendar
check my calendar to see if an event called final exams exists	calendar
does my calendar include an event called shana's baby shower	calendar
tell me what my calendar looks like for april 13	calendar
what's on my calendar for tuesday	calendar
what's on my schedule for may 3	calendar
search my calendar for birthday party	calendar
check my calendar for 30th birthday party	calendar
tell me what's on the calendar for saturday	calendar
what's on my agenda for tomorrow	calendar
i'm going to the movies book an uber for 6 people	uber
call an uber that fits 5 people that are on their way to wendys	uber
book an uber suitable for seating 5 individuals and headed for the mall	uber
can i get a car to the baseball field for 12	uber
i need to go to phoenix sky harbor airport using uber	uber
can you please reserve my uber to go to devon's seafood restaurant	uber
make an uber reservation to the ymca, center city, philadelphia, please	uber
uber, i have 3 people who are going to union station	uber
i need to get 3 riders to union station	uber
3 of us need to get to union station via uber	uber
ai i need to go to charlies with eight adults can you get uber	uber
ai i have 4 people need to get to get me uber	uber
i am stranded and need uber	uber
i need to uber somewhere	uber
what is 7 x 7	calculator
what is 8 factorial	calculator
what is the sum of 3 plus 5	calculator
what is the sum of 10 plus 5	calculator
what is 4 + 4	calculator
what is 60 percent off of 350 dollars	calculator
what is an 18 percent tip on 20 dollars	calculator
what is 25 percent of 6999	calculator
what is 3/4 of 18	calculator
what is 20% of a thousand	calculator
what is 55 times 300	calculator
what is 4 + 7	calculator
what is 2 + 2	calculator
what is 20+ 5	calculator
what is 500 x 25	calculator
what is 2+2	calculator
what is 10 + 20	calculator
what is 22+ 6	calculator
how many square feet is a 13 by 74 room	calculator
what is three quarters of one sixth	calculator
what is 213 times 3	calculator
what is 78 times 85	calculator
what is 250 times 118 times 9	calculator
what is 78 times 81 minus 5	calculator
what is 1785 minus 334 minus 87 plus 374 minus 400 plus 17	calculator
what is 1 million twelve hundred divided by 400 thousand	calculator
what is 20 times 20 times 30	calculator
what is 10 to the 12th power	calculator
what is 750 divided by 5	calculator
what is 900 times 8	calculator
what is 606 divided by 5	calculator
what is 005 percent of 1 percent	calculator
what is six divided by 16	calculator
what is 562 times 400	calculator
what is 10 + 10	calculator
what is 1/2 times 5/8	calculator
what is 80980 + 098098 + 80980 + 1243	calculator
what is 13 times 45	calculator
what is 34 times 80908	calculator
what is 90908 divided by 30890	calculator
what is 38% of 389209	calculator
what is 2/3 x 1/9	calculator
what is 1 fifth times 2 fifths	calculator
what's 3 plus 3	calculator
what is the area of a 20 x 20 room	calculator
subtract 85 from 997	calculator
what is 20 + 20	calculator
what is 35 times 23	calculator
what is 3 to the 6th power	calculator
what is 63 percent of 145	calculator
what is the sum of 8 + 3	calculator
what does 6 x 1 equal	calculator
what does 2 + 2 equal	calculator
i would like to know what today's date is	date
i need information on today's date	date
can you tell me tomorrow's date	date
i would like to know tomorrow's date	date
current date	date
can you tell me the date today	date
please share today's date	date
is it monday, tuesday, wednesday, thursday, friday, saturday, or sunday	date
today's date is what	date
please tell me today's date	date
could you tell me today's date	date
i need to know today's date please	date
would you please tell me today's date	date
today's date is what exactly	date
can you tell me today's date	date
i need to know today's date	date
i'd like to know the date tomorrow	date
give me tomorrow's date please	date
do you have the date	date
please give me today's date	date
can you tell me the current date	date
what's the current date, month and year	date
what's today's date	date
show me a calendar	date
i need the full date for today	date
can you remind me of the date	date
what's tomorrow on the calender	date
calender says tomorrow is	date
tell me tomorrow's date	date
can you tell me the date	date
can you tell me what the next day is	date
if i fly american to los angeles, how many carry ons am i allowed	carry_on
how many carry ons will american let me take for a flight to los vegas	carry_on
if i take a flight on pan am to denver, how many carry ons are included	carry_on
if i fly on virgin to chicago, how many carry ons can i take	carry_on
how my carry ons does spirit airlines allow me for a flight to dallas	carry_on
would you let me know how many carry ons i can take on a flight with southwest airlines to miami	carry_on
let me know how many carry ons i can take on a flight with southwest airlines to dallas	carry_on
what restrictions do my carry-ons need to comply with for delta	carry_on
how much luggage can i carry with me on flight dl2200 to denver	carry_on
am i allowed carry ons for my flight with westjet to edmonton	carry_on
how many carry ons am i allowed to take on my canadair flight to frankfurt	carry_on
is there are limit of carry ons for my flight with aer lingus to cork	carry_on
how many carry-on items are allowed per passenger	carry_on
is there a carry-on item weight limit	carry_on
how big can a carry-on bag be	carry_on
delta has too many carry-on restrictions! do you know them	carry_on
if i fly internationally, do brittish airwaiys have carry-on limitations	carry_on
can i carry on a garment bag, a small travel bag, and a back pack on my trip with american airlines	carry_on
how many carry ons can i take on a flight with jet blue to washington dc	carry_on
how many carry ons can i take on a flight with virgin airlines to vancouver bc	carry_on
how many carry ons can i take on a flight with delta to mexico city	carry_on
how many carry ons can i take on a flight with united to lax	carry_on
how many carry ons can i take on a flight with american airlines to seattle	carry_on
how strict is spirit when it comes to carry ons	carry_on
can i have 3 carry ons with delta at jfk	carry_on
do you know about carry ons out of tampa with spirit	carry_on
from a flight from muscat to qatar, how many carry ons can i take	carry_on
when taking a flight with lion to singapore, how many carry ons are allowed	carry_on
how many carry ons are allowed on a flight with wow to iceland	carry_on
on a flight with allegiant to orlando, how many carry ons can i take	carry_on
when taking a flight with porter to toronto, how many carry ons can i take	carry_on
on a flight with jin air to jeju, how many carry ons are allowed	carry_on
my pto used so far is what right now	pto_used
get the details on the pto i have used	pto_used
what's the number of day's i've taken off	pto_used
what is the extent of the pto i've taken	pto_used
what's the amount of time off i've had	pto_used
what's the amount of time i've taken off work this year	pto_used
what's the total vacation days i've gone through	pto_used
what's the total pto i've used	pto_used
count the number of vacation days i've taken and tell me	pto_used
find out how much of my pto is already used	pto_used
look up the amount of pto i have already used	pto_used
what kind of pto do i have left	pto_used
what is the status of my pto	pto_used
what is the total number of vacation days i've used	pto_used
i require a car maintenance	schedule_maintenance
please schedule car maintenance for me	schedule_maintenance
look for auto companies that do scheduled maintenance on my vehicle	schedule_maintenance
i need some work done on my car so need to schedule auto mechanic for maintenance	schedule_maintenance
find local deals who schedule maintenance on cars	schedule_maintenance
my car needs maintenance scheduled	schedule_maintenance
how i do schedule car maintenance	schedule_maintenance
my car needs maintenance prepared	schedule_maintenance
put a tire inspection on my schedule please	schedule_maintenance
can i schedule a car repair	schedule_maintenance
how do i schedule car maintenance	schedule_maintenance
i want to schedule car maintenance	schedule_maintenance
i wanna schedule some car maintenance	schedule_maintenance
i gotta schedule some car maintenance	schedule_maintenance
i got to schedule some car maintenance	schedule_maintenance
i have to schedule some car maintenance	schedule_maintenance
can you schedule me a mechanic	schedule_maintenance
schedule a mechanic	schedule_maintenance
schedule car repairs	schedule_maintenance
im going to be in slovakia from january 16th until january 19th	travel_notification
im going to be in paraguay from january 7th until january 10th	travel_notification
i'm going to be in thailand from october 15th until october 23rd	travel_notification
im going to be in jamaica from october 4th until october 8th	travel_notification
i need to inform the bank i am going out of country	travel_notification
i am going out of country and need to inform my bank	travel_notification
i'm driving from la to denver and need my bank notified	travel_notification
i'm traveling between denver and la so tell my bank	travel_notification
i'll soon be travelling internationally; could you let my bank know	travel_notification
i'll be out of the country soon, and want to notify my bank	travel_notification
i'm traveling to paris soon and want to inform my bank	travel_notification
i'm traveling to fresnosoon and want to inform my bank	travel_notification
i'm traveling to london soon and want to inform my bank	travel_notification
i'm traveling to ca soon and want to inform my bank	travel_notification
i'm traveling tony soon and want to inform my bank	travel_notification
i'm traveling to denmark soon and want to inform my bank	travel_notification
i'm traveling to belgium soon and want to inform my bank	travel_notification
i'm traveling to sweden soon and want to inform my bank	travel_notification
i'm traveling to morocco soon and want to inform my bank	travel_notification
i'm traveling to england soon and want to inform my bank	travel_notification
i'm going to paris soon and want to let my bank know, how do i do that	travel_notification
i'm travelling to seattle soon and want to inform my bank	travel_notification
i'm travelling to thailand soon and want to inform my bank	travel_notification
i'm travelling to spain soon and want to inform my bank	travel_notification
i'm travelling to boston soon and want to inform my bank	travel_notification
i'm travelling to ireland soon and want to inform my bank	travel_notification
i am going to asia in a bit, i should tell the bank	travel_notification
please desync my current mobile	sync_device
desync from my iphone	sync_device
please immediately disconnect this mobile	sync_device
please unsync phone from phone from home system	sync_device
disconnect from my phone, please	sync_device
please remove the phone's sync	sync_device
quickly disconnect the phone	sync_device
i am very grateful	thank_you
i appreciate the assistance	thank_you
gracias	thank_you
i appreciate that	thank_you
appreciate it	thank_you
good looking out	thank_you
i wish you were here earlier	thank_you
i'm so glad you helped me!	thank_you
i appreciate it	thank_you
that's all i need, thanks!	thank_you
thanks, that's helpful	thank_you
your efforts don't go unnoticed	thank_you
you are so thoughtful and i appreciate your gesture	thank_you
