text	label
Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.	cash_withdrawal_not_recognised
What is the wait time for delivery to the US?	card_delivery_estimate
Are currency exchanges free?	exchange_charge
my identity hasn't been verified and i can't edit my details, what's next	edit_personal_details
why wont my american express work to add money	supported_cards_and_currencies
It's been some time ago that I placed an order and it just isn't coming. At this point just give me back my money because I'm not paying them.	request_refund
Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?	wrong_amount_of_cash_received
Is there a cash withdrawal fee? Because I just got charged?	cash_withdrawal_charge
Why was the price higher when I paid with my card?	card_payment_fee_charged
Is exchanging currencies one of your app services?	exchange_via_app
The balance does not appear to have updated.	balance_not_updated_after_bank_transfer
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives	top_up_failed
What proof do you need for my identification?	unable_to_verify_identity
I had a duplicate card and bought something and it showed up twice. I canceled my card, how do I get my money back?	transaction_charged_twice
Why did I get charged extra?	card_payment_fee_charged
What are my limits on disposable cards?	disposable_card_limits
How can I fix this? The ATM gave me more cash than I'd asked for.	wrong_amount_of_cash_received
Are cards available in the EU?	country_support
What do I do if I cannot access the app?	lost_or_stolen_phone
I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.	transfer_not_received_by_recipient
I'm still waiting on my identity verification.	unable_to_verify_identity
I noticed a different charge while I was taking my money out.	cash_withdrawal_charge
I need to cancel a payment. Something i purchased a while ago still has not arrived and i'm not going to pay them if they won't send me what I purchased.	request_refund
How do I dispute a direct debit transaction?	direct_debit_payment_not_recognised
If I see a payment in the app that I don't recognize, what should I do?	card_payment_not_recognised
why would i be declined if i had money iin my account	declined_cash_withdrawal
My morning transaction needs to be canceled.	cancel_transfer
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?	transfer_fee_charged
I need some money transferred ASAP, how long does the process take?	transfer_timing
The exchange rate used on your app is really bad. I'm considering closing my account because of it.	card_payment_wrong_exchange_rate
I need assistance to activate the card on my account.	activate_my_card
Are there businesses that don't accept this card?	card_acceptance
There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?	extra_charge_on_statement
Do you offer a discount for those who perform frequent currency exchanges?	exchange_charge
Not living in same place, need to change details	edit_personal_details
Where will I get my card?	order_physical_card
Using Google Pay, can I top up?	apple_pay_or_google_pay
Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.	cash_withdrawal_not_recognised
what is the word?	direct_debit_payment_not_recognised
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?	cash_withdrawal_not_recognised
My card couldn't complete a transfer, why?	failed_transfer
I signed up, but don't have a PIN. Where can I find it?	get_physical_card
So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?	cash_withdrawal_charge
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.	balance_not_updated_after_bank_transfer
I just tried to top-up and now I'm getting an additional verification message, why?	verify_top_up
unhappy with service need to delete account	terminate_account
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?	transfer_fee_charged
My funds are not transferring to my bank. Why is this not working?	beneficiary_not_allowed
help me find where this money came from	verify_source_of_funds
Verifying the top-up seems like a hassle.	verify_top_up
What reasons could cause my top up to be reverted	top_up_reverted
Can I track the card you sent to me?	card_arrival
Is there a way to change my PIN without having to go to the bank?	change_pin
You shorted me money when I tried to make a withdrawal.	wrong_amount_of_cash_received
As far as courtries go which ones are supported?	country_support
Can you tell me exactly what fees I will expect to see in regards to your cards?	order_physical_card
I had to pay one pound more than the set price!	extra_charge_on_statement
Is there anywhere  In the  Eu  this card can not be delivered in	country_support
What types of fiduciary currencies are supported for tenure and exchange?	fiat_currency_support
Why was my top up reverted?	top_up_reverted
I just made an order and noticed an extra fee. Why have you charged me this without informing me?	card_payment_fee_charged
Why won't cash come out of the ATM?	declined_cash_withdrawal
Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet.	balance_not_updated_after_bank_transfer
I seem to be having trouble with my Google Pay Top. Can you please help?	apple_pay_or_google_pay
Why was I charged a fee? I thought shopping was free?	card_payment_fee_charged
When will my money be in my account?	transfer_timing
Why does my transaction have an added fee?	extra_charge_on_statement
Can I set automatic top ups?	automatic_top_up
I need more physical cards than I have right now!	getting_spare_card
Hey, I tried to withdraw some cash earlier and it's saying it's pending? Will I be charged for this?	pending_cash_withdrawal
I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?	card_payment_not_recognised
My new landlord says he hasn't received the rent payment that I transferred a couple days ago. I've already checked the account numbers and they are correct. Can you tell me what's going on with this transaction that the transfer isn't showing up on my landlord's end?	transfer_not_received_by_recipient
I am blocked now because I entered the wrong pin, need help.	pin_blocked
I paid two weeks ago and just got refunded	reverted_card_payment?
In a recent withdrawal I received less cash than I expected to receive.  Did someone make an error with the exchange rate?	wrong_exchange_rate_for_cash_withdrawal
When I add money to my international card do you charge a fee to do so?	top_up_by_card_charge
Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.	pending_cash_withdrawal
Please tell me why I would have to pay a fee for a recent payment. Thanks.	card_payment_fee_charged
Why won't you let me name X as a beneficiary?	beneficiary_not_allowed
I deposited a cheque, but the balance hasn't changed yet.	balance_not_updated_after_cheque_or_cash_deposit
Will you assess me more fees if I top up with an international card?	top_up_by_card_charge
Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.	top_up_failed
I am seeing a direct debit I wasn't aware of.	direct_debit_payment_not_recognised
Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.	balance_not_updated_after_cheque_or_cash_deposit
I am required to make several disposable cards every day.	disposable_card_limits
Why was there a fee for paying by card?	card_payment_fee_charged
Asked for $100 but only got $20. Why would this happen?	wrong_amount_of_cash_received
that fee should not be there, you charged my cash for an unnecessary thing.	cash_withdrawal_charge
I was refunded the money for something I bought already.	reverted_card_payment?
I am worried that too much time has gone by for a transfer to be completed.	transfer_not_received_by_recipient
I have been travelling overseas and I need to change my PIN. Can you tell me how this is done?	change_pin
In my app, a direct debit payment I didn't do shows in my app	direct_debit_payment_not_recognised
How do I go about getting an actual card?	order_physical_card
Does this program take SWIFT transfers?	top_up_by_bank_transfer_charge
I used my card to make a payment a while ago and its still pending, Why is it taking so long?	pending_card_payment
How long after I receive my statement can I dispute payments on it?	direct_debit_payment_not_recognised
My card is showing the same transaction over and over again.	transaction_charged_twice
My new card isn't in my app, how do I get it in there?	card_linking
A shop I go to didn't let me pay.	declined_card_payment
What happens if I deposit a cheque accidentally?	balance_not_updated_after_cheque_or_cash_deposit
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.	cash_withdrawal_not_recognised
How much does it cost for additional cards?	getting_spare_card
How can people transfer money to me?	receiving_money
can i order cards on the app	order_physical_card
I made a transfer from France two days ago now but there hasn't made it there yet. Do international transfers take longer?	balance_not_updated_after_bank_transfer
What do I do to get ahold of my own card?	order_physical_card
Hello, there was an error while attempting top-up with my card this morning. I was able to use the card two days ago with no issues. Could you please assist?	top_up_failed
I would like to get both Mastercard and Visa card from you if that's possible.	visa_or_mastercard
My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending?	pending_card_payment
Your ATM pin can be changed at any VISA or MasterCard ATM with PIN services. Certain countries don't support ATM pin changes.	change_pin
I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.	extra_charge_on_statement
Will my card be a MasterCard or a Visa?	visa_or_mastercard
Please help me regarding a direct debit in the app that I don't recognize.	direct_debit_payment_not_recognised
Why did withdrawing money cost me extra?	cash_withdrawal_charge
My account shows I made a debit payment to someone that I can't recall and would like to find out who the payment was made to.	direct_debit_payment_not_recognised
I'm trying to activate the auto-top up function. Where is it?	automatic_top_up
I seem to be unable to make any transactions.	card_not_working
The money is still in my account even though I already paid -- I don't understand what happened.	reverted_card_payment?
how to track the card you sent	card_arrival
i didnt make these transactions, i think my card details might be stolen	compromised_card
The date my card expires is coming up	card_about_to_expire
Why was I charged for payments? You didn't warn me about additional fees.	card_payment_fee_charged
How do I order my card?	order_physical_card
I think my wallet fell out on the Tube today! I realized as soon as I got to my desk. How do I cut off the card?	lost_or_stolen_card
Why are all my card payments being declined?	declined_card_payment
I made an ATM withdrawal over the holiday and then later realized I was charged an exorbitant fee!  I never would've made this withdrawal if I'd known I'd be charged so much.	wrong_exchange_rate_for_cash_withdrawal
How can I periodically check the delivery of the card you sent?	card_arrival
Why was my request for cash declined?	declined_cash_withdrawal
I transferred money to another country several days ago, but my transaction is still pending. i have checked that the accounts are keyed in correctly. what sees to be the problem?	pending_transfer
I did not set up a direct debit I have	direct_debit_payment_not_recognised
How's the exchange rate looking right now?	exchange_rate
How long does it take for the card to come?	card_delivery_estimate
In regards to the PIN of the card?	get_physical_card
How do I close my account, since I'm dissatisfied?	terminate_account
Are there charges for cash withdrawals?	cash_withdrawal_charge
The terminal I paid at wouldn't take my card. Is something wrong?	contactless_not_working
My phone is missing.	lost_or_stolen_phone
Physical cards are what I need more of	getting_spare_card
I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done	transfer_fee_charged
I have done a transfer within the country a couple days ago, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.	transfer_not_received_by_recipient
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?	balance_not_updated_after_cheque_or_cash_deposit
Are there directions to get a new passcode if I forgot mine?	passcode_forgotten
I see a direct debit transaction in my history that I did not set up.	direct_debit_payment_not_recognised
Does the package with my card have tracking?	card_arrival
Hi, I checked my transactions and saw that I was charged twice during a restaurant visit. I would like to get my money back.	transaction_charged_twice
There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.	card_payment_not_recognised
I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.	wrong_exchange_rate_for_cash_withdrawal
Will I be charged if I add more cards to the account?	getting_spare_card
Does it cost anyting to get my own card?	order_physical_card
How long does it take for a card to arrive?	card_delivery_estimate
I tried to get cash out of the ATM but it is taking too long	pending_cash_withdrawal
Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?	cash_withdrawal_not_recognised
can I top up an apple pay?	apple_pay_or_google_pay
I want to close my account due to poor customer service.	terminate_account
How do I dispute a direct debit that I didn't do?	direct_debit_payment_not_recognised
Hi, Today i have withdrawn cash from ATM but i got wrong amount and in the app it is showing much more amount than that.	wrong_amount_of_cash_received
I shouldn't have been charged but I see a fee, why?	card_payment_fee_charged
A transaction is showing more than once.	transaction_charged_twice
My card was eaten by the cash machine what do I do?	card_swallowed
I entered my pin wrong  too many times.	pin_blocked
why hasn't my cash arrived yet from my cheque?!	balance_not_updated_after_cheque_or_cash_deposit
HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?	transfer_into_account
"""On my transfer there was a """"decline"""" message"""	declined_transfer
What types of top-up methods do you accept?	top_up_by_cash_or_cheque
My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?	pending_cash_withdrawal
How can I put more money into my account?	top_up_by_cash_or_cheque
I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?	transfer_fee_charged
Will there be a charge for sending out more cards?	getting_spare_card
I completed a transfer within the UK two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?	transfer_not_received_by_recipient
What do I do about my expired card?	card_about_to_expire
Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?	top_up_failed
My cash withdrawal was short.	wrong_amount_of_cash_received
Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.	cash_withdrawal_not_recognised
what is going on, i have entered my passcode and its not working	passcode_forgotten
I would like to better understand why my pass-code is not working.	passcode_forgotten
How come my top-up didn't go through instantly, like it usually does?	pending_top_up
Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?	extra_charge_on_statement
The recipient can not locate funds.	transfer_not_received_by_recipient
I needed to make a payment on my account, but I typed in the incorrect number.  The app won't allow me to cancel this transaction.  I need it cancelled ASAP!!	cancel_transfer
Hi! A seller that I requested a refund from a long time ago has yet to send the money into my account, even though I keep checking it. Can the seller be contacted by you guys to see what's going on?	Refund_not_showing_up
What's the procedure with currency exchange?	exchange_via_app
How can get a Visa card?	visa_or_mastercard
if im not using my account should i close it or just let it sit	terminate_account
How long does it take for a top-up?	pending_top_up
is there a reason i need to verify top up	verify_top_up
With one disposable card how many transactions can i do?	disposable_card_limits
Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.	failed_transfer
I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?	cash_withdrawal_charge
After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?	pin_blocked
I dont see my reciept	transfer_not_received_by_recipient
I was overcharged an additional pound.	extra_charge_on_statement
I was charged twice for an in-store purchase that I thought was declined.  My App says that it's still pending for one of the payments. Please make sure one of the charges is removed.	transaction_charged_twice
My statement shows different transaction times.	transaction_charged_twice
My statement has a charge that shouldn't have been made.	request_refund
I was blocked by using the wrong pin too many times, can you help me?	pin_blocked
What kinds of cards can I use to top up?	supported_cards_and_currencies
In what way can I change my PIN and where do I need to be?	change_pin
I made a cash deposit, but it hasn't shown up in my balance yet.	balance_not_updated_after_cheque_or_cash_deposit
details need to be modified	edit_personal_details
what cards can i use to add money to my account	supported_cards_and_currencies
I'd prefer to use my American Express when putting funds into my account.	supported_cards_and_currencies
my phone was taken yesterday, what should I do about my account?	lost_or_stolen_phone
Mastercard is preferred to me.	visa_or_mastercard
where can i see money source?	verify_source_of_funds
How can I get my money back for a payment i didnt make	direct_debit_payment_not_recognised
I completed I transfer the day before yesterday in this country. The transfer still is not complete. I've checked on the account number multiple times to make sure that it is the right one. Can you check to see what's going on with this?	transfer_not_received_by_recipient
I couldn't complete card activation.	activate_my_card
Can I use this all over the world?	country_support
So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.	transfer_fee_charged
How can I prove I am me?	verify_my_identity
What currency can I use to add money?	supported_cards_and_currencies
How long does it take for cards to be delivered after ordering them?	card_delivery_estimate
I'm worried that my card has been compromised because I see a payment that I didn't make.	card_payment_not_recognised
How to exchange my currency	exchange_via_app
When I'm traveling is it possible to add money automatically at certain time points?	automatic_top_up
Tell me your opinion on the exchange rate.	exchange_rate
Hello. I bought an item a while ago, and have since requested a refund.  However, upon checking my online statements, it seems that I haven't been issued a refund yet.  How can this be remedied?	Refund_not_showing_up
Does it matter which card I use	visa_or_mastercard
When I tried to top up using my card, all of the money disappeared.	topping_up_by_card
I'm stuck here at your broken ATM and I don't know what to do next. Asked for 30 pounds, got 10. ATM said I got 30. Something very wrong here and I want my money now!	wrong_amount_of_cash_received
I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?	wrong_amount_of_cash_received
I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.	card_payment_wrong_exchange_rate
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.	card_payment_wrong_exchange_rate
My card is showing a fee from when I used it, but I thought this card was supposed to be fee free?	card_payment_fee_charged
Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?	transaction_charged_twice
Can you explain to me why a top up would be reverted?	top_up_reverted
What forms of ID work for verification?	verify_my_identity
Can it add money every so often automatically while I travel?	automatic_top_up
I recently purchased something, and the exchange rate was wrong.	card_payment_wrong_exchange_rate
I sent money for my rent to my landlord but she is claiming it hasn't arrived in her account  Can you trace the transfer I made to make sure it arrived so I can provide proof I sent it and that it has been deposited?	transfer_not_received_by_recipient
What is going on with it saying my card payment was declined?	declined_card_payment
I purchased something while traveling, and the exchange rate applied was wrong.	card_payment_wrong_exchange_rate
Reverted top up	top_up_reverted
What are all the fiat currencies that are supported for both exchange and holding?	fiat_currency_support
What currencies are available for my use in holding and exchange?	fiat_currency_support
I just got my card and cannot get it to work.	activate_my_card
For the disposable cards, what are the restrictions?	disposable_card_limits
My latest payment was declined! What happened! I was told everything had been resolved and was back to working order again.	declined_card_payment
Why is there an uknown charge showing on my account?	card_payment_not_recognised
I can't log in	passcode_forgotten
ATM apparently not working?  Couldn't access funds in my account?	declined_cash_withdrawal
My card was charged more than expected.	card_payment_fee_charged
I was charged the wing amount for an item.	card_payment_wrong_exchange_rate
There is a strange payment on my card.	card_payment_not_recognised
I have a disposable card but it does not work?	virtual_card_not_working
Can I use my card in another institutions ATM?	atm_support
How long will it take to get to the US?	card_delivery_estimate
I can't find my card!  What should I do?	lost_or_stolen_card
what is this charge i didnt do it what can i do	direct_debit_payment_not_recognised
What is the top-up limit for my card?	top_up_limits
Do you know how I can verify that I did a top-up to my card?	verify_top_up
I did not make a direct debit payment as listed on my app	direct_debit_payment_not_recognised
Can I use American Express?	supported_cards_and_currencies
Can I use the card at any cash machine?	atm_support
How long does it take for a top up to be approved?	pending_top_up
Can you tell me why my pop-up is still pending?	pending_top_up
is it just visa or can i also use mastercard?	visa_or_mastercard
I got double charged!	transaction_charged_twice
I made a purchase earlier today but it is still listed as pending- when will it go through?	pending_card_payment
I need to know where I can withdraw money.	atm_support
What can I do to track the card you sent me?	card_arrival
I can't find my card! Can you help?	lost_or_stolen_card
how long should i expect to wait when i add money	pending_top_up
Can I set my own top-up limit?	top_up_limits
Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.	balance_not_updated_after_cheque_or_cash_deposit
The cheque I sent a few days ago has not been deposited yet, what is the hold up?	balance_not_updated_after_cheque_or_cash_deposit
Are your cards available in the EU?	country_support
I've deposited a check in my account but the cash isn't showing as available.	balance_not_updated_after_cheque_or_cash_deposit
Can I withdraw money in my hometown currency while on holiday without any additional fees?	wrong_exchange_rate_for_cash_withdrawal
This place has been too much work so I'd just like to close out my account & be done.	terminate_account
Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.	declined_cash_withdrawal
I payed with the card and there was an extra fee?	card_payment_fee_charged
Online banking is not showing my cheque or cash deposit so the balance is incorrect.	balance_not_updated_after_cheque_or_cash_deposit
There is a direct debit fee in the App that I didn't do.	direct_debit_payment_not_recognised
cancel my account	terminate_account
This morning I wanted to make a withdrawal before work, but my card was declined! Please double check it for me as this is the first time it was declined.	declined_cash_withdrawal
It is listed in my app that I made a payment which I did not actually make	card_payment_not_recognised
My transaction is on the wrong account.	cancel_transfer
Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.	card_payment_fee_charged
The machine only paid me a hundred when I wanted 20	wrong_amount_of_cash_received
To receive money are there charges?	top_up_by_bank_transfer_charge
Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later.	reverted_card_payment?
While doing a transfer, it says declined.	declined_transfer
There is a direct debit charge that I don't recognize, what can I do?	direct_debit_payment_not_recognised
I would like to invalidate my account.  I am very disappointed with your services.	terminate_account
I have a contactless that's broken.	contactless_not_working
What are the steps to get my card back that was kept by the ATM?	card_swallowed
my card details could be stolen, as i didnt make these transactions	compromised_card
I wondered if multiple currencies is okay?	fiat_currency_support
What can I expect at card expiration?	card_about_to_expire
I have kids and I'm curious at what age could they start to use your service.	age_limit
Was there a number to track that I could get?	card_arrival
Please specify any limitations that come along with disposable cards.	disposable_card_limits
I forgot my pin and am blocked now. Can I reset it somewhere?	pin_blocked
Help! In the app there is a payment that I don't remember.	card_payment_not_recognised
It seems that the rate I got is incorrect.	card_payment_wrong_exchange_rate
My preference is Mastercard.	visa_or_mastercard
I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.	extra_charge_on_statement
My balance doesn't show my deposit.	balance_not_updated_after_cheque_or_cash_deposit
Is my new card activated?	activate_my_card
Why can't I withdraw cash?	declined_cash_withdrawal
Can I top-up any amount?	top_up_limits
A transaction on my card shows as pending.	pending_card_payment
Why hasn't my account updated?	balance_not_updated_after_cheque_or_cash_deposit
Do I get any sort of discount on volume for a lot fo currency exchanges?	exchange_charge
I look but I see no virtual card. Why is that?	getting_virtual_card
My statement has not shown my refund.	Refund_not_showing_up
When can I expect my refund?	Refund_not_showing_up
Is there a way for you to find out why my account was deducted from a seller when I didn't approve of it?	direct_debit_payment_not_recognised
The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?	declined_cash_withdrawal
I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?	balance_not_updated_after_cheque_or_cash_deposit
Why did using an ATM cause me to have an extra fee charged?	cash_withdrawal_charge
The app is showing a direct debit transaction that I did not perform	direct_debit_payment_not_recognised
I can't see all the refunds in my statement	Refund_not_showing_up
what amount of time does it take for a transfer to reflect and be available	balance_not_updated_after_bank_transfer
Yesterday, I made an incorrect payment to the wrong account for my rent payment. I need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow.	cancel_transfer
What are my bank details so I can do a transfer?	transfer_into_account
A transaction shows duplicate times.	transaction_charged_twice
Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?	cash_withdrawal_not_recognised
What locations allow me to withdraw money?	atm_support
I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.	reverted_card_payment?
If i want to change my pin number can I directly from an ATM?	change_pin
How can my friend give me money?	receiving_money
Is there an allowance on cards?	card_payment_fee_charged
I payed my rent to my landlord a few days ago and he is saying the it never went though. Everything looks good to me and I even double checked the account number. I don't know what could be causing the confusion. Can you help me please?	transfer_not_received_by_recipient
I can't add any more money.	top_up_failed
How do I know how much money I will have when I travel abroad?	exchange_rate
My transfer is stuck pending? How do we fix it to it goes through?	pending_transfer
I have a cash withdrawal that says it's pending, why?	pending_cash_withdrawal
I have a direct debit that I did not set up	direct_debit_payment_not_recognised
why was i chargged	transfer_fee_charged
Can an apple watch be used to tup-up?	apple_pay_or_google_pay
How come I can see an extra charge for my transfer?	transfer_fee_charged
Can I set up to my account to automatically top up?	automatic_top_up
How can I pay for top-ups?	supported_cards_and_currencies
I believe my card has been compromised because of a strange withdrawal	cash_withdrawal_not_recognised
I had trouble with an incorrect rate being applied when using the ATM with foreign currency.	wrong_exchange_rate_for_cash_withdrawal
I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!	wrong_amount_of_cash_received
There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.	extra_charge_on_statement
The app is showing a direct debit payment that I never made	direct_debit_payment_not_recognised
Can I tell if my top off didn't work?  It doesn't seem to have.	top_up_failed
I have a canceled top-up and wanted to know about it.	top_up_reverted
are there any country restrictions?	country_support
You provide support in what countries?	country_support
Will I be able to track the card that was sent to me?	card_arrival
Help please!  My rent payment is coming out tomorrow and I made a payment mistake yesterday! Can you put in in the correct account?	cancel_transfer
Ive been trying to use my card for two weeks now to purchase somethings online but nothing is going through. It keeps returning my payment to my account. There shouldn't be anything wrong with my account, is it the card?	reverted_card_payment?
Do you provide cards to people not in the UK?	country_support
Tell me what the steps for the identity checks are	verify_my_identity
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!	failed_transfer
I traded some of my money from my native country into an ATM to exchange for foreign currency, and the money I received was a different equating amount!	wrong_exchange_rate_for_cash_withdrawal
My card payment says pending and it hasn't changed	pending_card_payment
Can I setup top ups in advance?	automatic_top_up
Can I use this card at any ATM?	atm_support
The ATM charged me an extra fee, Why?	cash_withdrawal_charge
I have heard about these disposable virtual cards but don't understand how they work.	get_disposable_virtual_card
Do you support changing the currency I use?	exchange_via_app
I am getting charged fees on some payments.  Please help me understand, where are these fees disclosed?	card_payment_fee_charged
Someone else made a Direct Debit transaction on my account	direct_debit_payment_not_recognised
I think I was charged double for something I bought - how long should I wait before reporting this?	transaction_charged_twice
There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on?	card_payment_not_recognised
What do I do when a charge has been made that I did not make?	cash_withdrawal_not_recognised
I can't log into my account because I lost my password	passcode_forgotten
There's an error with the rate that is charged.	card_payment_wrong_exchange_rate
Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?	declined_card_payment
I topped up last night but don't have any funds, why not?	pending_top_up
For SEPA transfers, what kind of charge will be applied?	top_up_by_bank_transfer_charge
Hello, my transfers are getting failed continuously, in spite of the fact that all the recipient details are correct. Please advise.	declined_transfer
My order hasn't shown up yet, what can I do?	request_refund
I am looking to delete my account. I'm not happy with the service provided by you.	terminate_account
How long will it take to refund me	Refund_not_showing_up
I've tried using my card multiple times and it keeps getting declined.	declined_card_payment
How do I get a new card as your machine swallowed mine!	card_swallowed
atm refused to give me money	declined_cash_withdrawal
I'm seeing a direct debit payment that is not me.	direct_debit_payment_not_recognised
Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.	declined_cash_withdrawal
Do you charge for sending out more cards?	getting_spare_card
Can I use as many top-ups as I want?	top_up_limits
When exchanging currencies, is there an extra fee?	exchange_charge
Since I need to exchange currencies frequently, would you be able to offer me a discount?	exchange_charge
I don't have a virtual card - how do I get one?	getting_virtual_card
Can I keep using my card after it expires?	card_about_to_expire
I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque.	balance_not_updated_after_cheque_or_cash_deposit
Your system is broken. My transfers keep failing, 5 times now.	failed_transfer
When I tried to access my cash, I wasn't allowed!	declined_cash_withdrawal
Why is there an unknown card payment?	card_payment_not_recognised
What happens if the ATM gives me the wrong amount of money?	wrong_amount_of_cash_received
Money is not in recipients account.	transfer_not_received_by_recipient
I entered the wrong pin too many times and now I think it's blocked. What do I do?	pin_blocked
If I ordered my new card last week, how much longer should I wait to receive it?	card_arrival
Why didnt my top up go through	top_up_reverted
Why is there a fee when I thought there would be no fees?	card_payment_fee_charged
the bank transfer was declined	declined_transfer
Around one or two weeks ago I purchased something but there's seems to be an issue. I have already received one of the items, but today the money was placed back into my account. What is happening?	reverted_card_payment?
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!	transfer_fee_charged
Why hasn't the transfer shown up in my account yet?	transfer_timing
Is there an automatic top up feature?	automatic_top_up
I paid with my card and got charged an extra fee, what's up with that?	card_payment_fee_charged
Where is my money transfer?	transfer_timing
What other currencies are available to change to?	exchange_via_app
I'm going to travel, can I have it add money automatically in certain intervals?	automatic_top_up
I'm trying to make a payment to my new landlord. Even though the payment was sent a few days ago, it isn't clearing on their side. Can you verify that payment has been made?	transfer_not_received_by_recipient
What do I do if there is an electronic debit that is not correct?	direct_debit_payment_not_recognised
I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?	transfer_fee_charged
What is the most I can top-up?	top_up_limits
I tried topping up using my card, but the money is gone?	topping_up_by_card
